seed,fps,avg_equity,low,middle,high,budget_used_pct,terminated_early,source_path,alloc__high_MaaS_Bundle,alloc__high_bike,alloc__high_car,alloc__high_public,alloc__low_MaaS_Bundle,alloc__low_bike,alloc__low_car,alloc__low_public,alloc__middle_MaaS_Bundle,alloc__middle_bike,alloc__middle_car,alloc__middle_public
28,3500.0,0.6727330049103479,0.24699976871307835,0.28416297796242207,0.14157025823484745,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[28].kman.restech.unsw.edu.au/seed_28/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
29,3500.0,0.7196577030018694,0.35737787110877794,0.1969770200189439,0.16530281187414755,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[29].kman.restech.unsw.edu.au/seed_29/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
0,4500.0,0.552707636142379,0.15940827502281718,0.17238327031451467,0.22091609080504726,81.69095334488196,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[0].kman.restech.unsw.edu.au/seed_0/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
1,4500.0,0.49336930174368604,0.23807178043631252,0.05670498084291188,0.19859254046446165,71.16770882718244,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[1].kman.restech.unsw.edu.au/seed_1/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
2,4500.0,0.4818524970963995,0.20223577235772353,0.11599883855981408,0.1636178861788619,98.64376386302285,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[2].kman.restech.unsw.edu.au/seed_2/all_results.pkl,0.757342620526263,0.41217211366147694,0.1136499128778845,0.4982514878312008,0.08897060226904033,0.2612326117548574,0.7374734858313148,0.5606872085900427,0.2667101467256729,0.7131265977473075,0.5056552948189161,0.1212109053526803
3,4500.0,0.36985236985236986,0.12021756021756015,0.13894845894845892,0.11068635068635074,91.94882656647567,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[3].kman.restech.unsw.edu.au/seed_3/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
4,4500.0,0.4755903230479501,0.14916909832164066,0.1835226919972683,0.14289853272904118,80.60892225953191,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[4].kman.restech.unsw.edu.au/seed_4/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
5,4500.0,0.7452294101590611,0.28571428571428575,0.22987862696044042,0.22963649748433496,95.14080298414581,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[5].kman.restech.unsw.edu.au/seed_5/all_results.pkl,0.6530444188724193,0.1674174641861848,0.3629540293965131,0.7810528640915715,0.3533278996272966,0.2221616502926238,0.6805361292148033,0.19561962342127714,0.6255237844092183,0.7845710507932453,0.4316951046757545,0.40324902675657903
6,4500.0,0.5952136355109297,0.22148314034363176,0.08124464442411966,0.29248585074317823,76.0804370035458,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[6].kman.restech.unsw.edu.au/seed_6/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
7,4500.0,0.4935355337496282,0.24676776687481414,0.07391019922688076,0.1728575676479334,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[7].kman.restech.unsw.edu.au/seed_7/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
